5	93	879	274	917	440	863	826
397	719	399	186	834	333	851	457
23	347	621	361	182	480	811	423
359	624	458	528	63	884	488	717
143	697	220	457	167	727	239	377
200	234	26	40	94	382	98	454
346	235	231	792	12	931	93	919
533	885	144	493	543	10	602	844
532	510	832	693	100	872	92	870
446	213	930	186	217	661	516	491
627	254	456	434	217	610	304	661
399	900	391	718	590	840	793	241
523	939	731	83	515	862	391	15
871	444	898	146	90	198	386	72
113	168	927	586	319	795	817	799
258	564	465	704	210	778	448	787
8	114	442	56	511	270	509	746
462	304	346	500	396	89	324	84
789	603	466	936	832	161	74	594
212	867	525	795	471	747	151	611
66	614	484	312	418	390	89	313
90	58	836	7	584	476	580	840
795	129	421	322	936	924	396	804
884	426	134	719	703	782	689	187
682	531	359	863	217	876	551	473
380	630	232	327	576	726	405	352
215	256	546	785	438	326	695	490
450	459	188	737	156	746	474	625
404	95	357	91	857	896	158	339
549	216	758	364	845	137	601	507
703	790	895	231	692	247	166	425
694	829	74	542	299	745	346	29
910	857	887	741	743	373	212	129
289	720	51	117	213	30	419	511
230	445	515	709	677	598	418	514
198	65	122	319	424	295	92	703
330	913	886	826	167	269	489	901
724	498	618	359	533	827	470	437
440	743	437	389	792	362	825	697
708	497	461	135	907	832	503	866
693	399	16	326	165	324	644	318
168	532	721	505	58	892	56	452
723	201	411	873	40	372	251	726
921	837	104	517	621	159	400	207
608	98	697	107	942	852	488	529
450	698	425	806	343	51	876	475
883	329	635	11	637	850	234	352
317	56	139	264	126	850	117	706
64	73	272	211	369	505	461	249
886	402	362	693	337	347	522	943
622	600	634	443	472	295	119	354
437	888	118	147	101	764	511	386
325	705	225	32	119	768	127	667
619	320	726	679	77	750	50	389
788	920	627	455	700	290	699	281
330	262	235	731	216	604	828	715
823	395	250	26	833	842	784	429
883	17	57	471	842	147	215	899
257	600	601	455	574	885	616	78
443	259	540	369	573	211	923	261
854	912	525	869	127	166	732	36
31	64	559	692	519	438	322	467
268	543	146	763	858	80	442	672
886	154	130	391	15	306	317	841
260	305	552	433	483	338	25	850
104	198	350	652	437	219	168	301
251	570	832	133	503	910	19	650
544	124	882	174	715	747	98	716
431	106	133	375	13	63	937	286
377	283	126	427	930	541	768	264
124	514	54	32	266	584	637	590
826	232	191	435	700	156	652	517
235	276	775	371	293	485	554	181
663	886	825	805	179	204	87	372
719	779	880	461	87	266	24	50
347	12	109	511	679	591	198	478
896	787	442	636	407	941	845	642
480	33	324	357	266	384	197	115
353	856	740	379	239	30	819	600
886	727	655	91	697	95	282	66
304	766	733	687	607	847	123	362
671	366	943	137	904	900	597	314
272	623	877	325	396	510	644	273
321	256	731	264	739	715	84	138
256	794	213	37	696	207	818	936
403	231	65	407	304	296	558	603
33	648	385	586	270	335	597	467
532	690	330	642	915	292	40	399
317	452	800	171	241	12	608	635
302	875	386	247	552	172	776	635
366	425	30	942	800	294	851	359
392	632	272	879	322	8	56	124
621	177	907	79	225	107	916	261
827	731	78	484	562	482	862	28
112	139	616	584	93	518	292	232
826	202	66	623	723	322	294	404
901	873	115	317	411	659	61	38
76	170	744	943	346	270	267	248
878	660	273	115	237	626	505	732
335	224	600	396	833	475	507	158
767	854	798	758	118	378	701	730
44	817	136	336	771	156	758	595
131	532	561	913	408	613	210	568
162	902	912	182	129	467	425	45
390	890	312	529	842	471	368	537
113	46	457	582	809	561	494	685
66	21	169	454	103	616	833	177
88	407	207	666	278	682	241	848
132	650	77	931	508	55	709	32
882	855	334	276	862	80	766	388
231	75	94	91	362	34	209	801
929	402	921	572	639	825	113	232
808	313	689	794	271	244	351	786
10	483	715	361	253	848	897	764
398	489	836	165	673	343	721	594
782	751	422	488	63	68	406	121
639	79	655	224	589	566	357	883
4	686	510	206	181	457	660	70
922	412	597	328	8	818	12	181
528	287	254	315	788	338	32	134
285	349	195	881	905	825	623	20
263	39	941	693	389	939	798	198
201	833	167	263	349	153	154	516
1	158	527	664	445	85	339	587
825	533	485	377	602	730	150	499
254	724	824	527	270	359	430	151
583	393	760	566	609	862	671	681
243	142	3	550	515	350	897	583
659	440	938	444	929	883	129	302
729	6	883	433	440	388	14	196
551	525	368	828	538	874	558	506
302	937	830	468	471	568	727	835
720	651	873	215	417	558	700	673
619	554	881	601	211	159	367	430
798	503	68	333	872	389	346	797
753	330	731	46	555	149	879	196
385	529	389	253	719	194	576	881
388	26	475	22	244	157	778	399
187	762	593	221	16	319	347	756
500	174	605	159	198	376	2	550
153	484	502	726	370	103	656	447
888	144	18	754	98	467	35	466
806	81	337	400	7	597	314	265
283	206	402	97	500	516	484	503
544	523	907	717	613	340	245	899
699	150	223	491	942	803	674	561
356	498	271	818	482	115	128	725
908	623	394	225	797	268	629	790
551	64	476	481	139	701	868	143
337	270	522	383	863	386	312	667
313	511	214	648	97	340	32	882
416	171	816	547	50	833	57	851
500	395	373	865	747	749	239	669
357	589	316	486	802	506	859	818
431	401	413	244	13	871	696	471
25	715	290	60	150	863	366	179
704	427	863	190	809	728	68	214
27	929	647	146	651	637	912	752
70	923	543	446	195	791	567	311
663	591	228	563	846	687	594	192
91	542	296	832	453	318	370	612
247	907	745	94	523	390	250	432
190	658	23	164	598	613	691	629
41	937	282	759	172	443	480	870
522	490	365	181	410	233	422	867
333	937	733	828	563	95	869	268
287	414	840	544	286	25	807	874
546	325	228	154	612	201	354	665
539	576	349	85	879	786	865	323
327	284	654	713	106	739	255	486
270	129	586	441	501	417	758	618
940	401	294	172	651	280	417	373
839	342	175	866	7	474	806	247
461	519	124	247	318	576	766	406
18	175	638	650	140	510	84	464
360	659	693	337	918	188	210	747
343	157	453	446	148	299	45	246
620	393	253	479	256	735	142	410
583	715	428	464	412	452	399	257
343	543	646	811	315	80	734	504
538	597	228	543	715	496	40	247
310	571	106	322	603	147	219	817
354	219	778	811	50	464	666	533
800	113	753	354	929	822	807	920
86	403	490	551	264	252	717	772
797	107	676	743	423	105	741	898
732	95	64	238	2	567	608	518
226	183	756	161	817	533	202	785
871	272	468	404	494	918	841	899
214	117	631	782	196	632	788	899
732	117	547	315	813	789	291	768
528	651	581	852	195	65	858	104
730	441	247	614	398	297	104	129
136	654	593	904	567	722	369	695
910	350	4	85	107	9	189	866
195	470	451	936	867	374	404	108
871	581	306	523	218	151	68	883
594	354	729	64	881	844	445	82
685	59	117	147	422	99	774	818
646	747	165	527	145	632	934	22
304	421	624	795	263	568	298	145
764	212	94	761	20	693	421	718
795	624	548	558	305	214	329	333
96	369	118	813	3	162	275	455
54	126	480	290	644	85	573	749
442	765	210	680	340	495	555	262
891	397	213	203	346	699	893	493
204	323	267	8	372	857	174	492
324	219	687	351	879	762	10	801
521	77	678	577	880	658	58	8
154	618	870	352	837	909	220	615
572	728	410	119	19	187	276	666
492	467	862	584	602	550	904	565
732	287	797	22	806	809	453	658
732	64	170	460	805	910	868	740
369	164	295	129	501	332	911	754
601	12	383	705	455	702	724	639
134	689	521	488	731	229	565	144
534	523	139	570	681	891	765	402
374	321	537	116	774	919	671	667
222	664	52	608	162	344	610	690
35	889	155	22	573	470	308	825
917	77	18	869	253	313	590	710
576	763	930	119	205	583	256	385
559	173	823	924	909	7	831	748
701	526	494	332	347	376	778	757
593	934	173	540	683	61	842	304
529	870	357	907	223	409	281	900
317	453	432	681	793	458	217	444
495	108	205	632	808	70	450	715
428	465	680	625	232	831	786	904
168	62	540	410	942	617	663	571
566	675	303	941	212	863	792	460
246	685	773	930	563	714	145	646
788	723	31	215	367	749	183	484
350	378	296	565	888	391	310	707
521	266	552	831	317	260	65	638
101	792	539	643	475	58	795	495
270	672	81	237	148	853	1	661
361	408	39	646	757	475	173	797
823	630	86	302	680	603	331	468
694	491	762	565	18	234	83	238
717	415	516	757	506	918	194	865
99	125	587	458	906	690	217	608
153	27	817	152	741	80	226	168
814	366	543	642	315	864	690	341
159	494	198	421	624	908	12	783
639	751	449	744	613	513	484	109
475	285	421	866	889	557	318	749
480	225	711	890	746	693	823	555
502	168	460	327	630	541	575	235
590	474	551	725	602	631	16	840
825	291	411	862	556	283	881	849
515	425	893	119	531	169	88	106
872	82	591	410	42	912	606	564
677	904	814	336	331	533	798	159
600	372	398	778	869	670	584	557
602	175	921	428	404	657	30	327
285	202	866	506	836	167	382	730
44	919	851	603	545	720	149	254
64	81	699	105	482	197	325	309
152	185	354	93	552	192	878	792
167	631	892	79	550	144	936	920
811	423	448	410	859	40	106	190
846	94	161	322	432	653	364	813
331	690	10	437	876	704	738	545
937	811	34	273	43	592	618	507
21	245	202	289	471	661	763	730
165	634	849	460	939	600	755	119
886	362	615	198	114	235	127	142
456	440	694	553	312	402	40	267
285	65	446	281	444	161	731	935
591	113	309	783	904	133	297	109
490	373	619	615	573	295	371	257
97	70	632	643	850	211	334	159
829	298	409	560	133	806	651	375
767	765	506	76	868	676	164	14
107	663	859	163	414	275	115	134
465	8	450	416	782	516	595	785
232	260	770	160	911	247	98	429
267	393	15	466	860	3	795	715
582	7	29	236	806	406	723	344
668	220	265	714	96	372	259	626
466	143	213	394	739	460	822	235
208	500	68	392	765	875	894	497
5	328	164	473	619	7	592	267
43	240	487	439	765	376	276	633
67	799	307	15	358	672	561	145
804	728	533	800	770	730	212	605
58	849	275	491	560	159	773	353
343	454	41	422	236	252	412	681
385	208	347	919	794	298	848	917
527	21	598	776	898	942	606	432
582	80	214	303	721	319	448	820
598	62	548	427	931	130	645	776
357	577	11	279	711	631	929	464
936	175	766	207	698	7	235	400
767	790	130	290	915	649	743	541
747	594	865	632	819	866	177	842
637	648	616	532	820	634	572	787
888	151	37	468	589	933	298	444
785	386	452	942	832	841	201	489
663	777	144	475	493	411	571	503
46	544	67	520	515	828	42	491
100	904	800	634	318	63	457	212
889	625	363	212	386	846	448	940
242	628	793	739	506	850	270	573
379	514	443	48	440	243	908	700
63	406	669	536	155	727	55	5
840	75	331	736	73	453	345	716
792	505	45	239	126	598	530	368
260	461	545	379	359	92	513	295
115	915	780	759	44	445	618	621
780	566	519	356	71	59	699	728
198	37	598	548	892	772	594	921
424	894	450	434	48	74	710	606
553	902	180	11	690	606	159	71
439	14	747	602	219	319	253	242
436	192	939	323	822	893	122	398
205	300	6	557	476	568	824	599
866	277	629	579	371	154	503	943
719	739	728	313	65	857	47	239
287	52	781	412	19	235	509	857
22	800	866	615	907	891	708	58
599	418	516	268	426	482	206	746
165	646	791	849	79	601	436	263
68	338	913	421	611	328	496	422
642	934	909	291	185	798	514	823
929	33	357	467	773	535	638	839
352	665	714	227	483	239	22	815
626	836	885	409	498	297	651	895
642	767	841	823	66	721	436	893
445	47	107	202	745	221	865	370
496	366	677	870	628	454	740	8
855	137	714	5	154	28	305	793
736	454	367	390	811	413	910	661
829	145	292	787	274	779	834	130
662	147	98	901	12	192	158	833
289	861	935	38	254	20	212	794
539	148	190	627	289	314	308	285
229	215	214	467	643	821	188	365
517	231	577	258	361	389	205	460
473	240	413	128	632	506	541	229
452	149	113	744	373	467	301	353
376	686	449	614	573	676	794	117
919	198	46	830	80	102	209	789
250	3	747	48	573	96	232	373
765	672	714	901	710	899	259	631
823	65	480	218	749	321	30	825
704	373	921	741	264	25	858	588
413	30	98	784	434	651	763	282
290	548	678	41	220	476	225	397
939	894	675	444	749	32	521	810
384	687	12	250	688	235	220	219
38	499	335	606	305	796	376	200
584	374	220	202	18	277	704	359
352	12	313	77	426	299	866	518
288	46	35	703	334	251	826	692
892	393	93	381	102	440	663	930
721	363	180	391	598	76	37	24
804	171	328	883	243	755	624	647
919	577	186	861	580	150	335	578
95	807	117	489	186	108	362	899
509	646	872	231	95	401	530	413
399	736	880	345	350	712	77	762
746	210	493	300	510	651	45	897
912	119	344	341	707	793	257	845
34	440	559	615	599	458	531	743
790	681	211	75	610	658	488	797
876	74	353	166	111	565	683	506
696	924	261	660	546	921	304	894
43	58	111	311	648	472	860	208
113	488	538	517	601	245	473	73
214	647	373	553	386	188	262	708
438	597	235	614	442	433	385	709
94	835	732	356	347	407	719	730
438	650	875	392	707	22	798	112
129	308	831	481	555	913	504	439
410	206	643	871	256	21	579	30
838	276	47	204	104	565	176	780
408	690	179	187	234	12	417	517
399	629	266	837	767	695	713	413
557	61	283	324	135	668	105	852
824	917	509	601	933	941	434	20
55	679	483	517	7	571	869	611
645	464	24	65	714	40	594	853
677	764	912	402	746	755	8	452
17	695	276	41	580	564	898	322
626	20	284	303	770	513	373	243
560	7	811	530	447	295	46	725
34	461	451	478	489	282	431	417
637	293	179	162	6	906	116	294
222	328	215	770	362	735	350	392
669	933	642	807	450	45	531	219
737	136	523	379	472	823	808	489
697	587	563	596	344	565	357	168
305	225	941	708	683	173	820	679
377	308	334	162	703	724	449	777
535	875	368	343	99	113	242	297
413	226	806	284	198	828	943	545
883	158	869	161	881	226	464	796
298	52	580	540	171	163	822	609
490	650	618	675	736	623	85	354
636	219	133	803	685	309	76	698
672	414	197	832	884	233	565	596
48	553	556	360	846	640	789	815
483	87	719	535	487	895	691	389
869	584	522	66	777	63	403	785
322	180	803	61	334	508	196	931
271	825	348	367	209	248	805	18
678	166	347	790	788	932	615	279
37	529	641	794	907	880	574	859
703	423	96	360	153	331	615	380
735	102	896	196	916	474	476	799
40	257	628	900	918	583	719	287
380	504	879	192	581	670	45	553
574	172	458	238	69	555	777	277
220	50	98	708	681	405	113	375
465	943	304	159	894	500	693	478
824	559	550	931	191	455	47	366
307	612	359	647	300	103	826	878
789	880	925	288	797	576	467	824
759	943	73	594	88	163	271	528
231	770	66	851	688	188	627	502
139	404	878	178	196	548	261	730
221	128	726	2	838	86	10	743
439	472	28	740	421	674	87	902
229	518	122	7	885	488	163	432
357	539	99	319	185	223	250	443
924	5	707	852	69	620	386	6
572	205	176	30	571	651	280	379
11	485	607	779	395	515	257	613
74	651	309	453	620	476	248	496
597	677	176	84	756	270	550	65
510	846	388	375	717	761	501	737
943	921	455	114	392	597	509	462
427	574	364	18	431	170	665	281
21	118	475	890	714	568	653	897
890	268	204	433	207	674	352	350
146	153	366	212	786	792	775	713
759	829	122	843	369	212	462	485
235	630	52	411	787	342	696	42
48	401	784	410	870	137	454	59
568	928	79	739	939	590	403	869
342	820	239	270	391	747	484	375
524	32	424	677	840	454	340	686
584	873	342	793	488	819	450	334
56	114	769	573	867	630	20	532
783	184	212	509	107	637	116	179
392	748	855	367	33	834	767	659
930	735	894	12	97	208	191	666
727	115	505	735	347	263	44	592
691	44	88	584	440	412	820	307
545	385	524	612	554	807	31	772
908	541	122	732	919	548	753	232
8	879	364	556	459	212	650	713
315	606	598	83	257	114	751	630
177	53	833	77	268	805	47	760
277	446	96	664	204	105	16	219
468	664	244	201	577	318	934	457
795	748	256	789	419	380	377	822
439	769	510	731	141	538	931	614
670	537	886	171	503	764	747	718
92	792	533	230	894	575	676	795
21	76	770	619	587	266	842	524
926	437	745	319	201	538	33	329
657	32	692	299	268	79	189	361
386	13	862	896	316	470	57	68
89	823	683	428	539	57	75	391
657	345	407	293	100	607	748	566
14	394	911	317	426	110	40	934
544	394	753	338	537	889	538	66
147	720	43	703	45	178	860	18
706	920	78	790	905	209	56	475
911	316	309	277	855	87	281	361
430	102	599	290	824	753	752	538
508	742	479	919	609	597	810	67
205	888	641	312	401	540	430	29
126	477	469	367	913	128	456	531
559	371	802	4	597	653	840	598
655	799	517	537	570	631	317	200
326	77	118	814	774	63	535	384
576	746	186	286	221	803	858	276
414	470	518	702	382	221	635	689
71	767	504	186	151	333	868	447
930	411	13	314	256	402	651	665
43	133	687	83	762	646	32	392
747	299	77	206	138	692	650	723
812	268	549	942	459	44	584	851
688	707	860	297	739	349	502	466
358	801	245	144	475	754	26	405
222	754	710	888	708	756	111	672
51	886	182	345	484	818	32	471
233	729	611	121	262	850	871	492
25	199	436	772	312	755	198	719
106	453	513	448	118	72	780	684
453	64	521	463	936	370	657	335
940	221	89	719	804	370	189	223
2	422	80	863	413	355	644	612
250	535	627	695	25	436	125	702
715	233	907	942	830	444	336	66
335	560	334	612	513	210	224	300
570	554	430	251	254	932	606	450
593	800	229	131	270	589	191	616
384	798	720	929	794	854	453	446
342	862	57	934	359	939	577	281
601	794	865	376	368	101	437	568
450	841	379	124	222	600	1	7
942	698	801	284	150	514	402	140
301	738	710	422	542	883	253	395
517	110	927	368	474	754	904	533
106	689	782	869	423	787	607	328
807	648	846	104	655	194	733	515
180	104	521	544	255	758	590	643
877	198	397	409	175	691	244	849
400	189	357	511	745	652	508	436
501	248	403	545	725	287	126	815
842	867	344	321	865	936	899	95
352	578	715	592	857	32	799	8
42	189	780	347	435	48	307	88
411	874	702	444	220	404	569	399
241	481	803	829	636	624	895	429
774	475	913	459	673	75	405	681
325	670	453	18	178	414	850	880
532	576	839	476	202	659	756	629
500	861	286	288	488	357	393	662
443	885	714	463	56	905	462	468
547	302	298	213	138	502	683	523
103	837	180	754	532	230	314	654
777	260	440	63	314	721	361	605
279	402	570	870	927	723	516	362
67	750	13	453	57	46	364	498
769	926	721	427	224	788	620	173
463	593	43	533	121	35	409	557
817	491	940	55	610	704	915	90
279	771	871	697	535	38	752	424
880	761	891	741	811	915	393	17
192	855	196	576	807	206	50	531
727	718	298	308	641	240	760	620
579	524	386	480	96	880	755	48
42	391	495	595	259	568	773	759
593	377	420	259	829	242	306	117
18	159	198	782	494	157	647	941
580	552	46	403	801	396	221	611
67	140	14	408	800	550	559	630
827	62	197	431	186	620	366	528
509	582	168	309	23	886	635	286
281	68	709	500	290	382	426	846
254	302	611	743	832	34	659	671
102	222	524	340	476	100	325	565
634	424	521	455	19	245	293	863
260	709	625	449	318	31	551	52
219	462	757	114	592	519	828	927
33	396	356	358	545	939	925	713
270	234	917	26	421	644	418	648
141	295	119	619	804	533	764	301
514	898	895	44	684	245	882	585
388	294	433	689	792	146	587	567
848	736	7	760	82	899	11	213
512	610	181	590	505	891	206	344
369	156	440	402	498	489	324	337
625	911	389	826	237	923	612	203
204	112	155	346	4	768	430	182
750	320	92	848	738	934	876	519
244	474	438	151	841	225	642	525
828	319	81	689	5	942	413	163
424	750	83	390	545	852	10	720
597	713	677	639	465	701	728	204
573	733	458	888	540	31	671	647
833	181	852	64	71	392	655	81
107	798	362	256	456	713	347	520
99	925	708	61	927	398	28	91
311	632	843	830	821	575	447	35
133	796	20	197	615	152	763	735
358	73	676	413	884	512	643	182
646	931	72	484	62	636	327	596
346	95	204	915	599	259	246	474
537	682	235	904	169	642	703	160
860	233	526	93	126	621	923	90
697	413	833	333	467	275	909	734
461	226	557	926	561	372	608	895
114	851	533	231	384	39	48	692
638	658	579	405	309	756	818	739
873	789	419	361	186	478	51	677
252	586	458	333	515	755	673	392
648	432	559	262	822	805	563	301
159	727	26	192	226	411	131	392
190	741	419	729	667	834	868	366
564	286	865	227	815	132	703	798
673	111	320	618	121	304	615	430
523	218	312	828	734	391	331	847
701	817	737	583	43	936	89	696
323	58	226	559	183	736	793	261
476	73	520	811	72	697	838	820
519	706	77	258	689	570	209	936
918	718	236	542	569	320	181	865
283	888	224	242	236	157	58	795
302	130	79	923	68	922	111	244
576	268	279	779	602	180	544	785
143	735	636	386	447	559	834	500
110	13	422	827	825	49	724	784
712	393	190	343	317	896	60	780
428	143	669	722	911	914	7	704
181	304	553	220	466	223	675	418
443	281	390	12	776	288	265	523
704	898	750	110	495	884	595	785
376	332	193	892	808	416	173	546
452	368	483	573	619	300	469	870
138	730	563	338	432	572	411	22
516	757	524	375	665	630	609	72
152	521	756	59	309	690	677	218
530	766	108	840	814	564	735	644
736	577	158	682	185	568	809	192
448	816	221	882	322	75	800	742
545	150	689	597	741	603	775	37
732	783	337	144	28	92	287	909
813	49	354	173	720	12	752	869
787	87	709	446	269	402	397	443
558	535	323	391	908	743	933	23
48	459	741	204	280	918	278	33
306	346	552	161	58	119	648	397
683	605	587	129	330	851	69	264
912	499	582	364	114	573	401	709
27	936	280	137	906	471	917	793
941	620	424	217	211	879	546	631
664	622	926	257	90	570	221	830
132	850	24	484	464	818	312	827
158	193	130	450	837	129	925	711
905	32	464	208	256	773	91	39
182	634	579	476	690	610	705	674
63	884	213	677	817	191	298	279
38	799	71	271	39	842	187	867
849	940	804	669	388	13	523	785
91	81	719	572	21	348	39	178
7	794	916	374	633	673	844	295
693	208	368	166	796	415	760	339
928	332	63	483	782	669	206	906
778	260	513	571	210	565	788	429
522	643	286	880	816	571	66	585
115	420	668	157	782	752	587	862
847	819	51	903	462	268	409	709
109	519	885	537	444	336	427	715
855	498	287	482	861	728	712	755
755	509	315	40	90	148	835	466
290	636	651	22	933	187	197	141
861	176	534	486	844	848	865	76
758	19	850	805	170	382	56	89
506	674	198	504	646	870	827	604
796	429	287	213	659	644	24	614
827	874	721	227	938	298	506	922
219	314	60	755	507	207	906	171
715	838	392	790	485	269	809	203
853	88	854	553	290	475	883	867
610	82	887	289	323	388	376	826
312	498	134	872	689	810	920	131
830	857	273	529	436	880	24	791
20	475	151	304	392	779	777	181
27	39	301	354	755	898	731	565
750	464	484	267	424	823	221	471
548	287	125	356	196	550	248	165
452	199	508	94	425	907	678	473
142	353	58	612	471	155	379	696
384	780	876	503	403	187	554	421
77	340	246	365	474	742	372	912
330	943	747	73	225	278	927	427
609	901	622	646	434	597	55	827
374	916	610	327	280	836	545	144
12	909	484	827	918	131	166	135
239	167	193	240	441	662	237	293
331	591	58	709	498	689	437	935
882	480	478	734	237	859	84	523
263	617	359	413	44	500	682	512
115	894	708	281	255	154	813	76
862	533	772	754	737	918	746	482
180	202	212	937	845	796	487	18
55	2	445	158	725	1	311	792
208	195	904	709	438	289	776	449
860	863	899	834	144	355	916	928
219	205	590	147	345	534	182	754
241	862	838	798	288	250	22	501
134	874	309	60	883	582	117	243
546	931	837	713	74	207	278	529
833	263	95	251	358	150	193	112
6	59	242	246	12	580	344	377
287	174	877	13	154	113	168	738
59	307	228	754	53	855	515	24
793	425	492	686	85	36	324	934
865	62	190	171	890	140	84	88
404	199	517	441	81	931	853	36
164	616	53	606	340	377	445	485
910	127	743	318	441	496	812	711
715	812	771	368	207	585	844	384
578	931	645	108	422	761	50	583
862	41	199	790	603	8	24	149
2	156	937	451	422	598	940	122
499	395	904	182	820	692	538	734
783	602	492	560	295	806	232	555
277	269	90	212	897	76	58	886
667	216	78	784	230	92	177	692
558	702	599	853	18	942	76	168
727	901	425	600	800	184	589	871
183	139	149	520	870	146	165	825
105	497	400	147	367	250	244	175
387	719	654	200	86	392	813	65
90	402	164	581	163	691	921	13
661	62	407	813	876	756	718	310
884	176	47	881	506	894	364	750
59	287	653	912	210	879	85	310
18	847	227	177	398	863	786	704
363	414	687	247	485	41	318	171
751	821	864	245	917	132	130	437
593	339	880	655	658	797	249	185
115	478	8	217	27	230	584	801
522	418	240	929	460	695	485	65
240	573	17	844	527	859	21	713
722	272	478	497	935	703	816	742
